CustomerID,recency,frequency,monetary,total_quantity,avg_order_value,unique_products,active_days,first_purchase,last_purchase,tenure_days,orders_per_active_day,returned_in_holdout,is_churn_risk
12701,152,1,337.08,246,16.05142857142857,21,1,2011-04-11 13:02:00,2011-04-11 13:02:00,1,1.0,1,0
12704,16,3,1100.92,465,22.0184,40,3,2011-06-23 10:20:00,2011-08-26 08:59:00,63,1.0,1,0
12705,68,4,4162.52,2599,20.206407766990292,177,4,2010-12-17 15:58:00,2011-07-04 14:36:00,198,1.0,1,0
12707,202,1,603.42,256,18.285454545454545,33,1,2011-02-21 08:38:00,2011-02-21 08:38:00,1,1.0,0,1
12708,12,7,2031.77,989,17.073697478991598,71,7,2010-12-06 10:43:00,2011-08-30 08:15:00,266,1.0,1,0
12709,6,11,7200.79,2831,51.804244604316544,89,11,2010-12-08 09:49:00,2011-09-04 14:06:00,270,1.0,1,0
12710,7,3,1149.02,851,14.922337662337663,75,3,2011-05-22 14:05:00,2011-09-04 12:00:00,104,1.0,0,1
12712,17,11,3913.08,943,34.32526315789474,54,11,2010-12-03 14:30:00,2011-08-25 09:18:00,264,1.0,1,0
12714,17,4,3389.7,2258,17.747120418848166,167,4,2011-02-18 10:53:00,2011-08-25 09:55:00,187,1.0,1,0
12715,16,1,343.36,192,17.168,20,1,2011-08-25 15:22:00,2011-08-25 15:22:00,1,1.0,0,1
12716,43,1,677.9,503,15.064444444444444,45,1,2011-07-29 13:28:00,2011-07-29 13:28:00,1,1.0,1,0
12717,61,2,1030.98,506,18.74509090909091,49,2,2011-04-08 10:32:00,2011-07-11 14:47:00,94,1.0,0,1
12720,4,17,3689.84,3084,15.503529411764706,164,14,2010-12-05 15:21:00,2011-09-06 13:47:00,274,1.2142857142857142,1,0
12721,93,4,1698.91,1133,16.655980392156863,88,4,2010-12-20 11:38:00,2011-06-09 17:53:00,171,1.0,1,0
12722,25,3,929.65,559,18.593,48,3,2011-07-12 11:55:00,2011-08-17 08:50:00,35,1.0,1,0
12724,83,2,280.36,178,15.575555555555557,15,2,2011-01-11 15:00:00,2011-06-19 13:37:00,158,1.0,1,0
12725,281,1,427.8,164,17.825,24,1,2010-12-03 15:45:00,2010-12-03 15:45:00,1,1.0,0,1
12726,95,5,1467.32,1942,21.900298507462686,40,5,2010-12-17 12:56:00,2011-06-08 10:10:00,172,1.0,1,0
12727,5,6,3337.7,1756,28.773275862068964,91,5,2011-01-23 15:17:00,2011-09-05 13:38:00,224,1.2,1,0
12728,167,3,617.31,256,18.706363636363633,29,3,2011-01-11 13:31:00,2011-03-27 13:07:00,74,1.0,1,0
12729,24,1,453.01,233,17.423461538461538,26,1,2011-08-18 11:40:00,2011-08-18 11:40:00,1,1.0,0,1
12731,54,8,11324.25,5439,63.263966480446925,84,7,2010-12-10 10:56:00,2011-07-18 14:10:00,220,1.1428571428571428,1,0
12732,90,1,236.26000000000002,111,19.688333333333336,12,1,2011-06-13 11:33:00,2011-06-13 11:33:00,1,1.0,0,1
12733,144,1,383.95,137,17.452272727272728,22,1,2011-04-19 16:19:00,2011-04-19 16:19:00,1,1.0,0,1
12734,263,1,110.39999999999999,88,27.599999999999998,4,1,2010-12-22 12:47:00,2010-12-22 12:47:00,1,1.0,0,1
12735,225,2,779.5699999999999,368,18.12953488372093,38,2,2011-01-06 14:26:00,2011-01-28 13:37:00,21,1.0,0,1
12736,243,1,234.0,173,58.5,4,1,2011-01-11 07:57:00,2011-01-11 07:57:00,1,1.0,0,1
12738,282,1,155.35,148,14.122727272727273,11,1,2010-12-02 18:27:00,2010-12-02 18:27:00,1,1.0,0,1
12739,9,1,975.54,485,26.365945945945946,37,1,2011-09-01 17:45:00,2011-09-01 17:45:00,1,1.0,1,0
12743,44,2,540.13,315,4.123129770992366,114,1,2011-07-28 16:06:00,2011-07-28 16:21:00,1,2.0,0,1
12744,55,5,14211.970000000001,4640,75.59558510638298,163,4,2011-01-25 13:26:00,2011-07-18 11:55:00,173,1.25,1,0
12747,20,8,2769.4,862,39.56285714285715,34,8,2010-12-05 15:38:00,2011-08-22 10:38:00,259,1.0,1,0
12748,1,132,13873.21,9072,7.017303995953465,1165,74,2010-12-01 12:48:00,2011-09-09 13:20:00,282,1.7837837837837838,1,0
12749,41,3,2755.23,1080,21.525234375,113,2,2011-05-10 15:25:00,2011-08-01 12:50:00,82,1.5,1,0
12750,39,1,275.88,137,18.392,15,1,2011-08-03 09:13:00,2011-08-03 09:13:00,1,1.0,0,1
12753,46,5,16620.91,9211,100.12596385542169,114,5,2010-12-12 11:44:00,2011-07-27 09:32:00,226,1.0,1,0
12754,146,3,3010.74,6481,47.78952380952381,49,3,2011-02-04 10:31:00,2011-04-18 09:00:00,72,1.0,0,1
12755,191,2,3811.95,1491,952.9875,4,2,2010-12-09 10:44:00,2011-03-04 12:42:00,85,1.0,0,1
12757,53,7,5281.08,918,43.287540983606554,89,4,2011-05-12 19:01:00,2011-07-20 12:05:00,68,1.75,1,0
12758,27,2,2791.59,2135,28.779278350515465,84,2,2011-03-08 12:05:00,2011-08-15 10:22:00,159,1.0,0,1
12759,82,2,1082.52,630,16.401818181818182,60,2,2011-03-09 08:09:00,2011-06-21 09:26:00,104,1.0,1,0
12763,48,2,494.08,316,27.448888888888888,16,2,2010-12-05 15:46:00,2011-07-24 14:12:00,230,1.0,0,1
12764,227,1,1693.88,386,37.64177777777778,45,1,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1.0,0,1
12766,59,5,4952.1900000000005,2495,21.81581497797357,161,5,2010-12-08 13:53:00,2011-07-13 13:37:00,216,1.0,1,0
12769,149,1,1143.6,356,35.7375,32,1,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1.0,0,1
12770,121,1,1351.45,743,112.62083333333334,12,1,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1.0,0,1
12775,100,4,1164.68,740,22.39769230769231,36,4,2011-02-01 13:45:00,2011-06-03 07:48:00,121,1.0,1,0
12778,93,4,492.06,458,15.872903225806452,25,4,2011-01-31 14:35:00,2011-06-09 15:29:00,129,1.0,1,0
12779,100,7,2999.41,1385,28.84048076923077,68,7,2010-12-03 13:40:00,2011-06-03 10:37:00,181,1.0,1,0
12781,195,1,549.26,346,36.617333333333335,15,1,2011-02-28 08:43:00,2011-02-28 08:43:00,1,1.0,1,0
12782,60,4,2078.67,958,23.355842696629214,73,4,2010-12-17 11:30:00,2011-07-13 10:30:00,207,1.0,1,0
12785,274,1,311.95,131,22.282142857142855,14,1,2010-12-10 13:48:00,2010-12-10 13:48:00,1,1.0,0,1
12787,2,2,344.65999999999997,210,21.541249999999998,15,2,2011-05-31 09:36:00,2011-09-09 12:24:00,101,1.0,1,0
12790,102,1,324.92,166,15.472380952380954,21,1,2011-05-31 14:14:00,2011-05-31 14:14:00,1,1.0,0,1
12791,284,1,192.60000000000002,97,96.30000000000001,2,1,2010-12-01 11:27:00,2010-12-01 11:27:00,1,1.0,0,1
12792,167,1,400.53999999999996,217,16.0216,25,1,2011-03-28 11:36:00,2011-03-28 11:36:00,1,1.0,0,1
12793,245,2,545.48,295,22.728333333333335,21,2,2010-12-03 15:14:00,2011-01-09 12:12:00,36,1.0,0,1
12794,9,1,317.0,227,15.85,20,1,2011-09-02 12:01:00,2011-09-02 12:01:00,1,1.0,1,0
12797,276,1,254.03,118,19.540769230769232,13,1,2010-12-09 10:55:00,2010-12-09 10:55:00,1,1.0,0,1
12798,81,1,1607.04,2256,267.84,6,1,2011-06-22 10:11:00,2011-06-22 10:11:00,1,1.0,1,0
12802,97,1,427.58,314,17.1032,25,1,2011-06-06 09:36:00,2011-06-06 09:36:00,1,1.0,0,1
12808,95,2,281.35,108,17.584375,16,2,2010-12-06 10:27:00,2011-06-08 12:21:00,184,1.0,1,0
12809,88,1,489.31,220,19.572400000000002,25,1,2011-06-15 10:51:00,2011-06-15 10:51:00,1,1.0,0,1
12811,171,3,514.85,230,16.608064516129033,27,3,2011-02-28 15:39:00,2011-03-24 09:42:00,23,1.0,0,1
12814,12,1,125.92,49,62.96,2,1,2011-08-30 12:11:00,2011-08-30 12:11:00,1,1.0,0,1
12815,58,2,1063.46,379,22.6268085106383,38,2,2011-05-25 13:34:00,2011-07-15 10:21:00,50,1.0,0,1
12816,6,2,572.2,128,19.731034482758623,27,2,2011-06-16 13:24:00,2011-09-05 12:41:00,80,1.0,0,1
12817,191,1,166.04,53,41.51,4,1,2011-03-03 16:28:00,2011-03-03 16:28:00,1,1.0,0,1
12818,172,1,1542.08,929,110.14857142857143,14,1,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1.0,0,1
12820,237,1,170.46,146,15.496363636363638,11,1,2011-01-17 12:34:00,2011-01-17 12:34:00,1,1.0,1,0
12821,124,1,92.72,70,15.453333333333333,6,1,2011-05-09 15:51:00,2011-05-09 15:51:00,1,1.0,0,1
12823,37,4,1224.0,160,306.0,1,4,2011-02-16 12:15:00,2011-08-04 17:45:00,169,1.0,1,0
12826,89,4,818.62,721,14.618214285714286,50,4,2010-12-09 15:21:00,2011-06-14 09:41:00,186,1.0,1,0
12828,9,3,415.51,157,16.6204,23,3,2011-08-01 16:16:00,2011-09-01 17:14:00,31,1.0,1,0
12829,247,2,293.0,376,26.636363636363637,9,2,2010-12-14 14:54:00,2011-01-07 11:13:00,23,1.0,0,1
12830,1,5,6414.32,8696,178.17555555555555,13,4,2011-06-21 10:53:00,2011-09-09 15:02:00,80,1.25,1,0
12831,172,1,215.05,135,23.894444444444446,9,1,2011-03-22 13:02:00,2011-03-22 13:02:00,1,1.0,0,1
12832,8,1,267.8,132,14.877777777777778,18,1,2011-09-02 13:48:00,2011-09-02 13:48:00,1,1.0,1,0
12833,55,1,417.38,156,17.390833333333333,24,1,2011-07-17 13:46:00,2011-07-17 13:46:00,1,1.0,0,1
12834,193,1,312.38,110,17.354444444444443,18,1,2011-03-02 09:49:00,2011-03-02 09:49:00,1,1.0,0,1
12836,47,3,2112.53,858,16.90024,110,3,2011-02-01 11:19:00,2011-07-25 15:22:00,174,1.0,1,0
12837,83,1,134.1,24,11.174999999999999,12,1,2011-06-19 16:07:00,2011-06-19 16:07:00,1,1.0,0,1
12838,284,1,390.79,228,6.623559322033898,59,1,2010-12-01 11:57:00,2010-12-01 11:57:00,1,1.0,1,0
12839,2,9,3097.39,2071,17.018626373626372,73,9,2010-12-07 15:48:00,2011-09-08 13:17:00,274,1.0,1,0
12840,54,4,2726.77,1511,24.13070796460177,67,4,2011-04-27 12:21:00,2011-07-19 09:29:00,82,1.0,0,1
12841,17,17,2829.91,1805,9.65839590443686,167,17,2010-12-03 10:43:00,2011-08-25 12:12:00,265,1.0,1,0
12842,219,1,310.73,157,22.195,14,1,2011-02-04 12:36:00,2011-02-04 12:36:00,1,1.0,1,0
12843,70,7,1692.31,780,16.59127450980392,68,7,2011-03-20 14:38:00,2011-07-03 12:21:00,104,1.0,1,0
12844,40,1,174.88,77,6.2457142857142856,27,1,2011-08-01 13:11:00,2011-08-01 13:11:00,1,1.0,1,0
12845,177,4,354.09,204,13.114444444444443,26,4,2011-02-22 14:10:00,2011-03-17 13:34:00,22,1.0,0,1
12849,179,1,668.8499999999999,489,19.672058823529408,33,1,2011-03-16 12:26:00,2011-03-16 12:26:00,1,1.0,1,0
12851,7,1,131.81,106,2.8044680851063832,43,1,2011-09-04 12:41:00,2011-09-04 12:41:00,1,1.0,0,1
12852,205,1,311.55,149,18.326470588235296,17,1,2011-02-18 08:47:00,2011-02-18 08:47:00,1,1.0,0,1
12853,45,6,1957.1000000000001,800,25.09102564102564,66,3,2011-01-28 10:28:00,2011-07-28 11:29:00,181,2.0,0,1
12854,151,2,810.37,422,10.662763157894737,71,2,2011-01-25 13:35:00,2011-04-12 14:17:00,77,1.0,1,0
12855,283,1,38.1,30,12.700000000000001,3,1,2010-12-02 09:37:00,2010-12-02 09:37:00,1,1.0,0,1
12857,121,2,1106.4,343,24.05217391304348,37,2,2011-02-10 12:32:00,2011-05-13 10:20:00,91,1.0,0,1
12864,48,1,147.12,216,49.04,3,1,2011-07-24 13:03:00,2011-07-24 13:03:00,1,1.0,0,1
12865,34,1,981.38,550,16.920344827586206,58,1,2011-08-08 10:11:00,2011-08-08 10:11:00,1,1.0,1,0
12866,193,1,559.12,171,21.504615384615384,26,1,2011-03-01 14:11:00,2011-03-01 14:11:00,1,1.0,0,1
12867,6,6,3015.96,3366,7.013860465116279,206,6,2010-12-14 16:39:00,2011-09-04 13:35:00,263,1.0,1,0
12868,96,6,1607.0600000000002,928,15.0192523364486,72,6,2010-12-01 12:50:00,2011-06-07 10:42:00,187,1.0,0,1
12871,117,1,132.0,80,33.0,4,1,2011-05-16 13:32:00,2011-05-16 13:32:00,1,1.0,1,0
12872,237,2,599.97,319,9.090454545454547,58,2,2010-12-09 14:44:00,2011-01-17 10:52:00,38,1.0,0,1
12873,192,1,374.0,128,93.5,4,1,2011-03-02 14:58:00,2011-03-02 14:58:00,1,1.0,0,1
12875,53,2,343.2300000000001,2019,171.61500000000004,1,2,2010-12-12 12:03:00,2011-07-19 15:30:00,219,1.0,0,1
12876,106,1,726.43,651,21.365588235294116,34,1,2011-05-27 13:34:00,2011-05-27 13:34:00,1,1.0,1,0
12877,35,9,1059.23,705,14.51,41,9,2010-12-16 12:23:00,2011-08-07 11:40:00,233,1.0,1,0
12878,146,2,854.99,547,18.191276595744682,38,2,2011-03-18 14:02:00,2011-04-17 13:07:00,29,1.0,0,1
12879,2,1,140.5,58,35.125,4,1,2011-09-09 12:11:00,2011-09-09 12:11:00,1,1.0,1,0
12881,186,1,298.0,21,42.57142857142857,7,1,2011-03-09 11:44:00,2011-03-09 11:44:00,1,1.0,0,1
12885,34,1,645.35,346,16.547435897435896,39,1,2011-08-08 11:45:00,2011-08-08 11:45:00,1,1.0,1,0
12886,130,1,775.0,416,16.48936170212766,47,1,2011-05-04 11:21:00,2011-05-04 11:21:00,1,1.0,1,0
12888,124,2,354.12,76,70.824,4,2,2011-03-29 14:31:00,2011-05-09 16:02:00,41,1.0,0,1
12891,96,3,331.0,950,110.33333333333333,2,3,2011-02-20 11:28:00,2011-06-07 12:31:00,107,1.0,0,1
12897,115,2,216.5,110,54.125,3,2,2011-02-11 11:40:00,2011-05-19 12:13:00,97,1.0,0,1
12901,19,19,11639.470000000001,12420,129.32744444444447,29,16,2011-03-14 10:41:00,2011-08-23 10:56:00,162,1.1875,1,0
12902,175,1,138.68,66,13.868,10,1,2011-03-20 12:06:00,2011-03-20 12:06:00,1,1.0,0,1
12904,82,1,244.69,165,7.6465625,32,1,2011-06-20 13:18:00,2011-06-20 13:18:00,1,1.0,1,0
12908,86,2,750.0,1200,375.0,1,2,2011-01-31 12:37:00,2011-06-16 15:39:00,136,1.0,0,1
12909,112,3,1528.37,786,23.513384615384613,55,2,2011-03-31 12:51:00,2011-05-22 11:52:00,51,1.5,1,0
12910,44,4,1486.9,830,41.30277777777778,26,3,2011-04-12 10:01:00,2011-07-28 14:36:00,107,1.3333333333333333,1,0
12913,193,3,866.39,345,57.75933333333333,12,3,2010-12-06 16:36:00,2011-03-02 10:49:00,85,1.0,1,0
12915,59,2,363.65,93,16.529545454545453,19,2,2010-12-02 12:33:00,2011-07-14 11:34:00,223,1.0,0,1
12916,49,4,2944.95,1083,28.59174757281553,53,4,2011-01-23 10:43:00,2011-07-24 10:35:00,181,1.0,0,1
12917,38,1,594.0,120,297.0,2,1,2011-08-03 16:42:00,2011-08-03 16:42:00,1,1.0,0,1
12919,27,3,441.65,203,27.603125,12,3,2011-06-23 09:22:00,2011-08-15 11:39:00,53,1.0,1,0
12921,8,24,10083.47,6051,21.873036876355748,173,15,2010-12-01 15:06:00,2011-09-02 13:01:00,274,1.6,1,0
12922,71,1,405.38,370,14.477857142857143,28,1,2011-07-01 15:35:00,2011-07-01 15:35:00,1,1.0,0,1
12924,108,3,655.27,285,43.684666666666665,10,3,2011-01-16 11:49:00,2011-05-25 13:35:00,129,1.0,1,0
12928,58,3,1136.14,690,21.03962962962963,42,3,2010-12-15 15:45:00,2011-07-15 08:09:00,211,1.0,1,0
12929,222,1,117.85,37,14.73125,8,1,2011-02-01 12:08:00,2011-02-01 12:08:00,1,1.0,0,1
12930,81,1,221.56,108,15.825714285714286,14,1,2011-06-21 13:25:00,2011-06-21 13:25:00,1,1.0,1,0
12931,12,11,32530.7,21384,542.1783333333334,27,8,2010-12-17 09:45:00,2011-08-30 11:54:00,256,1.375,1,0
12933,81,2,357.49,378,7.295714285714286,48,2,2011-03-01 11:30:00,2011-06-21 16:13:00,112,1.0,1,0
12935,20,4,1535.34,1268,16.688478260869566,58,4,2011-01-24 13:58:00,2011-08-22 12:22:00,209,1.0,1,0
12937,107,2,428.23,268,15.293928571428571,27,2,2011-03-17 14:19:00,2011-05-26 14:17:00,69,1.0,1,0
12939,48,4,7990.08,3208,257.74451612903226,20,4,2011-01-09 11:20:00,2011-07-24 12:51:00,196,1.0,1,0
12942,41,3,675.6,198,9.651428571428571,68,3,2010-12-09 09:34:00,2011-07-31 14:39:00,234,1.0,0,1
12944,265,1,286.95,145,20.49642857142857,14,1,2010-12-20 10:41:00,2010-12-20 10:41:00,1,1.0,1,0
12945,198,1,462.95,165,20.128260869565217,23,1,2011-02-24 14:15:00,2011-02-24 14:15:00,1,1.0,0,1
12947,54,6,1603.99,1165,16.535979381443298,83,6,2010-12-01 16:21:00,2011-07-19 10:06:00,229,1.0,0,1
12948,15,4,1423.96,799,16.752470588235294,64,4,2011-03-20 10:17:00,2011-08-26 14:45:00,159,1.0,1,0
12949,24,7,3449.42,2048,19.27050279329609,144,4,2011-04-01 13:20:00,2011-08-17 15:11:00,138,1.75,1,0
12951,84,5,751.78,331,16.706222222222223,39,5,2011-01-13 10:33:00,2011-06-19 10:35:00,157,1.0,1,0
12955,3,6,1843.36,1526,22.48,42,6,2011-03-17 09:03:00,2011-09-08 12:48:00,175,1.0,1,0
12956,216,1,108.07,34,5.687894736842105,19,1,2011-02-06 16:08:00,2011-02-06 16:08:00,1,1.0,0,1
12957,96,4,1715.29,1248,15.882314814814814,97,4,2011-01-04 12:18:00,2011-06-06 13:43:00,153,1.0,1,0
12962,23,1,170.54000000000002,78,15.503636363636366,11,1,2011-08-18 13:38:00,2011-08-18 13:38:00,1,1.0,1,0
12963,276,1,365.8,172,22.8625,16,1,2010-12-09 09:14:00,2010-12-09 09:14:00,1,1.0,1,0
12967,268,2,1660.9,438,87.41578947368421,19,2,2010-12-03 09:49:00,2010-12-16 19:10:00,13,1.0,0,1
12968,22,1,135.95,73,27.189999999999998,5,1,2011-08-19 15:44:00,2011-08-19 15:44:00,1,1.0,0,1
12970,232,2,23.8,8,2.975,8,1,2011-01-21 14:04:00,2011-01-21 14:21:00,1,2.0,1,0
12971,2,64,8165.320000000001,5916,38.334835680751176,80,52,2010-12-02 16:42:00,2011-09-08 14:02:00,279,1.2307692307692308,1,0
12974,108,1,144.8,24,18.1,8,1,2011-05-26 09:33:00,2011-05-26 09:33:00,1,1.0,0,1
12976,122,1,738.6,561,33.57272727272727,22,1,2011-05-12 09:55:00,2011-05-12 09:55:00,1,1.0,0,1
12977,66,1,39.239999999999995,12,4.359999999999999,9,1,2011-07-06 16:40:00,2011-07-06 16:40:00,1,1.0,0,1
12980,68,9,7374.900000000001,886,368.745,6,9,2010-12-16 11:36:00,2011-07-05 09:34:00,200,1.0,0,1
12981,43,1,187.18,134,17.016363636363636,11,1,2011-07-29 14:14:00,2011-07-29 14:14:00,1,1.0,1,0
12982,153,1,390.54,288,13.947857142857144,28,1,2011-04-11 11:51:00,2011-04-11 11:51:00,1,1.0,0,1
12987,108,1,304.3,108,21.735714285714288,14,1,2011-05-26 12:00:00,2011-05-26 12:00:00,1,1.0,1,0
12988,202,1,505.82,126,6.094216867469879,75,1,2011-02-20 14:31:00,2011-02-20 14:31:00,1,1.0,0,1
12989,68,8,4469.14,2046,171.89000000000001,14,7,2010-12-10 13:24:00,2011-07-05 09:16:00,206,1.1428571428571428,1,0
12990,95,2,263.9,130,37.699999999999996,5,2,2011-02-02 15:39:00,2011-06-07 14:27:00,124,1.0,1,0
12991,22,1,303.56,361,13.798181818181819,22,1,2011-08-19 14:39:00,2011-08-19 14:39:00,1,1.0,1,0
12993,31,3,372.4,204,15.516666666666666,23,3,2011-02-14 14:29:00,2011-08-11 12:01:00,177,1.0,1,0
12994,30,2,645.47,303,15.743170731707318,38,2,2011-03-16 08:31:00,2011-08-11 17:02:00,148,1.0,1,0
12997,146,2,608.47,300,18.438484848484848,30,2,2011-01-26 15:49:00,2011-04-17 13:02:00,80,1.0,1,0
12999,106,3,455.88,342,16.28142857142857,25,3,2011-04-08 10:26:00,2011-05-27 13:24:00,49,1.0,0,1
13000,17,3,534.85,379,17.253225806451614,30,3,2010-12-10 10:26:00,2011-08-25 10:43:00,258,1.0,0,1
13001,68,11,8582.57,4864,28.704247491638796,154,11,2011-01-17 12:45:00,2011-07-04 16:08:00,168,1.0,1,0
13002,228,1,120.94999999999999,73,17.27857142857143,7,1,2011-01-25 15:18:00,2011-01-25 15:18:00,1,1.0,0,1
13003,16,3,149.05,103,24.84166666666667,4,3,2011-05-09 08:23:00,2011-08-26 10:50:00,109,1.0,0,1
13004,24,12,3785.09,3275,14.018851851851853,193,12,2010-12-17 08:20:00,2011-08-17 14:44:00,243,1.0,1,0
13005,84,2,513.7,172,19.75769230769231,21,2,2011-04-07 13:32:00,2011-06-19 10:53:00,72,1.0,0,1
13008,233,1,229.46999999999997,175,16.390714285714285,14,1,2011-01-20 14:24:00,2011-01-20 14:24:00,1,1.0,0,1
13011,282,1,50.550000000000004,13,16.85,3,1,2010-12-02 17:22:00,2010-12-02 17:22:00,1,1.0,0,1
13012,59,4,1012.3100000000001,511,19.849215686274512,42,4,2011-02-18 09:43:00,2011-07-14 09:58:00,146,1.0,1,0
13013,3,9,3686.09,1758,21.184425287356323,137,8,2010-12-03 12:28:00,2011-09-08 11:46:00,278,1.125,1,0
13014,24,5,2022.48,616,32.10285714285714,53,5,2011-03-03 18:28:00,2011-08-18 10:06:00,167,1.0,1,0
13015,107,4,1763.04,705,20.034545454545455,80,3,2011-04-04 14:28:00,2011-05-26 16:25:00,52,1.3333333333333333,1,0
13016,33,1,425.25,315,15.1875,28,1,2011-08-08 15:00:00,2011-08-08 15:00:00,1,1.0,1,0
13018,3,18,5075.71,3864,15.474725609756097,242,14,2011-02-17 11:05:00,2011-09-08 12:01:00,203,1.2857142857142858,1,0
13021,77,4,1152.47,527,19.870172413793103,48,4,2010-12-16 10:12:00,2011-06-26 11:53:00,192,1.0,1,0
13023,40,1,336.40000000000003,159,16.82,20,1,2011-08-02 09:34:00,2011-08-02 09:34:00,1,1.0,1,0
13026,3,3,604.2,900,35.54117647058824,13,3,2011-03-09 11:35:00,2011-09-08 10:01:00,182,1.0,1,0
13027,24,6,6912.0,17280,265.84615384615387,6,6,2010-12-20 12:45:00,2011-08-18 09:39:00,240,1.0,0,1
13029,49,2,773.1999999999999,92,110.45714285714284,6,2,2010-12-21 13:53:00,2011-07-24 11:37:00,214,1.0,1,0
13030,278,1,402.36,174,7.058947368421053,50,1,2010-12-06 14:31:00,2010-12-06 14:31:00,1,1.0,1,0
13033,267,1,190.55,83,17.322727272727274,11,1,2010-12-17 14:23:00,2010-12-17 14:23:00,1,1.0,0,1
13034,279,1,165.86,116,15.07818181818182,11,1,2010-12-05 14:52:00,2010-12-05 14:52:00,1,1.0,1,0
13035,171,1,333.0,212,27.75,12,1,2011-03-24 09:21:00,2011-03-24 09:21:00,1,1.0,1,0
13037,48,3,881.07,431,18.355625,44,3,2011-03-28 15:42:00,2011-07-24 15:46:00,118,1.0,0,1
13038,94,2,591.76,280,26.89818181818182,22,2,2011-02-22 11:43:00,2011-06-09 10:31:00,106,1.0,1,0
13043,183,1,516.42,254,39.72461538461538,13,1,2011-03-11 14:52:00,2011-03-11 14:52:00,1,1.0,0,1
13044,201,1,560.47,429,16.983939393939394,33,1,2011-02-21 15:20:00,2011-02-21 15:20:00,1,1.0,0,1
13045,9,1,305.28000000000003,221,16.96,18,1,2011-09-01 15:04:00,2011-09-01 15:04:00,1,1.0,0,1
13046,176,1,197.72,76,14.122857142857143,14,1,2011-03-18 15:43:00,2011-03-18 15:43:00,1,1.0,1,0
13047,37,8,2682.01,1164,19.157214285714286,84,6,2010-12-01 08:34:00,2011-08-04 17:58:00,246,1.3333333333333333,1,0
13048,24,3,1358.55,947,12.938571428571429,69,3,2011-01-16 14:36:00,2011-08-18 11:23:00,213,1.0,1,0
13049,228,1,153.78,78,21.96857142857143,7,1,2011-01-25 16:33:00,2011-01-25 16:33:00,1,1.0,1,0
13050,16,13,4509.74,2707,13.833558282208589,211,13,2010-12-08 09:30:00,2011-08-25 14:21:00,260,1.0,1,0
13052,122,1,348.15000000000003,222,19.34166666666667,18,1,2011-05-11 14:12:00,2011-05-11 14:12:00,1,1.0,0,1
13055,124,1,344.86,252,15.675454545454546,22,1,2011-05-10 08:58:00,2011-05-10 08:58:00,1,1.0,1,0
13058,62,1,47.550000000000004,9,15.850000000000001,3,1,2011-07-11 12:01:00,2011-07-11 12:01:00,1,1.0,1,0
13059,160,1,183.4,35,22.925,8,1,2011-04-04 10:40:00,2011-04-04 10:40:00,1,1.0,0,1
13060,164,1,307.53,123,20.502,15,1,2011-03-31 11:37:00,2011-03-31 11:37:00,1,1.0,0,1
13062,101,1,346.98,343,31.543636363636367,11,1,2011-06-01 15:12:00,2011-06-01 15:12:00,1,1.0,0,1
13064,63,2,659.25,284,18.3125,31,2,2011-01-16 13:41:00,2011-07-10 11:34:00,174,1.0,1,0
13065,283,1,205.86,74,14.704285714285716,14,1,2010-12-01 16:52:00,2010-12-01 16:52:00,1,1.0,0,1
13068,230,1,165.0,100,165.0,1,1,2011-01-24 08:20:00,2011-01-24 08:20:00,1,1.0,1,0
13069,10,20,3870.02,5153,10.545013623978202,250,17,2010-12-05 11:02:00,2011-09-01 11:48:00,270,1.1764705882352942,1,0
13070,102,1,228.8,110,25.422222222222224,9,1,2011-05-31 13:45:00,2011-05-31 13:45:00,1,1.0,0,1
13072,177,1,177.15,69,25.307142857142857,7,1,2011-03-18 08:12:00,2011-03-18 08:12:00,1,1.0,0,1
13075,40,1,919.61,485,41.80045454545455,22,1,2011-08-02 10:19:00,2011-08-02 10:19:00,1,1.0,0,1
13077,200,3,576.19,606,9.293387096774195,61,2,2010-12-08 14:59:00,2011-02-22 16:19:00,76,1.5,1,0
13078,17,15,6917.150000000001,2500,27.232874015748035,81,15,2010-12-08 09:07:00,2011-08-25 10:16:00,260,1.0,1,0
13079,1,2,59.5,10,29.75,1,2,2011-07-22 14:41:00,2011-09-09 15:25:00,49,1.0,1,0
13080,89,1,58.08,120,9.68,6,1,2011-06-13 14:59:00,2011-06-13 14:59:00,1,1.0,0,1
13081,54,8,18870.12,12665,25.09324468085106,424,6,2010-12-03 17:20:00,2011-07-19 11:47:00,227,1.3333333333333333,1,0
13082,36,9,3613.63,4324,49.50178082191781,63,7,2011-01-05 15:42:00,2011-08-05 16:16:00,212,1.2857142857142858,0,1
13085,68,2,416.08000000000004,216,18.912727272727274,17,2,2011-02-17 13:57:00,2011-07-05 12:11:00,137,1.0,0,1
13089,10,71,43260.74,23782,30.768662873399713,537,48,2010-12-05 10:27:00,2011-09-01 11:33:00,270,1.4791666666666667,1,0
13090,46,9,4912.02,1133,64.63184210526316,56,8,2010-12-02 07:48:00,2011-07-26 14:51:00,236,1.125,1,0
13092,122,4,439.75,95,20.94047619047619,15,4,2010-12-15 12:27:00,2011-05-12 10:22:00,147,1.0,1,0
